Price,Gross_Square_Meter,Number_of_rooms,Building_Age,Heating_Type,District
300000.00,90,2,16_20,Non Central,Kagithane
300000.00,87,2,16_20,Non Central,Basaksehir
300000.00,85,2,16_20,Non Central,Beyoglu
299000.00,130,2,16_20,Non Central,Gaziosmanpasa
299000.00,115,2,16_20,Central,Zeytinburnu
299000.00,90,2,16_20,Non Central,Bayrampasa
299000.00,80,2,16_20,Non Central,Beyoglu
295000.00,130,2,16_20,Non Central,Gungoren
295000.00,100,2,16_20,Non Central,Tuzla
295000.00,100,2,16_20,Non Central,Zeytinburnu
295000.00,90,2,16_20,Non Central,Bahcelievler
295000.00,80,2,16_20,Non Central,Maltepe
295000.00,90,2,16_20,Non Central,Uskudar
295000.00,90,2,16_20,Non Central,Uskudar
290000.00,140,2,16_20,Non Central,Kucukcekmece
290000.00,140,2,16_20,Non Central,Kucukcekmece
290000.00,140,2,16_20,Non Central,Kucukcekmece
290000.00,115,2,16_20,Non Central,Sultangazi
290000.00,110,2,16_20,Non Central,Bahcelievler
290000.00,100,2,16_20,Non Central,Bagcilar
290000.00,100,2,16_20,Non Central,Zeytinburnu
290000.00,90,2,16_20,Non Central,Bahcelievler
290000.00,90,2,16_20,Non Central,Eyupsultan
290000.00,90,2,16_20,Non Central,Gungoren
290000.00,85,2,16_20,Non Central,Zeytinburnu
290000.00,80,2,16_20,Non Central,Zeytinburnu
290000.00,65,2,16_20,Non Central,Sisli
285000.00,120,2,16_20,Non Central,Avcilar
285000.00,120,2,16_20,Non Central,Sultangazi
285000.00,110,2,16_20,Non Central,Bahcelievler
285000.00,110,2,16_20,Non Central,Buyukcekmece
285000.00,110,2,16_20,Non Central,Kucukcekmece
285000.00,97,2,16_20,Non Central,Gaziosmanpasa
285000.00,95,2,16_20,Non Central,Gaziosmanpasa
285000.00,95,2,16_20,Non Central,Gaziosmanpasa
285000.00,91,2,16_20,Non Central,Maltepe
285000.00,90,2,16_20,Non Central,Zeytinburnu
285000.00,90,2,16_20,Non Central,Zeytinburnu
285000.00,87,2,16_20,Non Central,Basaksehir
285000.00,85,2,16_20,Non Central,Sultangazi
285000.00,85,2,16_20,Non Central,Zeytinburnu
285000.00,80,2,16_20,Non Central,Esenler
280000.00,110,2,16_20,Non Central,Avcilar
280000.00,110,2,16_20,Non Central,Esenler
280000.00,100,2,16_20,Central,Bahcelievler
280000.00,100,2,16_20,Non Central,Zeytinburnu
280000.00,95,2,16_20,Non Central,Bahcelievler
280000.00,95,2,16_20,Non Central,Kagithane
280000.00,90,2,16_20,Non Central,Bahcelievler
280000.00,90,2,16_20,Non Central,Beyoglu
280000.00,90,2,16_20,Non Central,Kucukcekmece
280000.00,90,2,16_20,Non Central,Kucukcekmece
280000.00,90,2,16_20,Non Central,Kucukcekmece
280000.00,90,2,16_20,Non Central,Pendik
280000.00,90,2,16_20,Non Central,Pendik
280000.00,90,2,16_20,Non Central,Pendik
280000.00,85,2,16_20,Non Central,Buyukcekmece
280000.00,85,2,16_20,Non Central,Zeytinburnu
280000.00,80,2,16_20,Non Central,Beyoglu
280000.00,70,2,16_20,Non Central,Uskudar
280000.00,70,2,16_20,Non Central,Uskudar
280000.00,70,2,16_20,Non Central,Uskudar
280000.00,80,2,16_20,Non Central,Zeytinburnu
280000.00,75,2,16_20,Central,Basaksehir
279000.00,115,2,16_20,Non Central,Bagcilar
278000.00,100,2,16_20,Non Central,Gaziosmanpasa
275000.00,115,2,16_20,Non Central,Sultangazi
275000.00,115,2,16_20,Non Central,Zeytinburnu
275000.00,110,2,16_20,Non Central,Gaziosmanpasa
275000.00,100,2,16_20,Non Central,Kagithane
275000.00,90,2,16_20,Non Central,Kartal
275000.00,105,2,16_20,Non Central,Uskudar
270000.00,124,2,16_20,Non Central,Bagcilar
270000.00,120,2,16_20,Non Central,Bagcilar
270000.00,110,2,16_20,Non Central,Avcilar
270000.00,110,2,16_20,Non Central,Kucukcekmece
270000.00,105,2,16_20,Non Central,Bahcelievler
270000.00,105,2,16_20,Non Central,Esenler
270000.00,105,2,16_20,Non Central,Eyupsultan
270000.00,100,2,16_20,Non Central,Bahcelievler
270000.00,100,2,16_20,Non Central,Maltepe
270000.00,100,2,16_20,Non Central,Maltepe
270000.00,95,2,16_20,Non Central,Avcilar
270000.00,90,2,16_20,Non Central,Avcilar
270000.00,90,2,16_20,Non Central,Bahcelievler
270000.00,90,2,16_20,Non Central,Gaziosmanpasa
270000.00,90,2,16_20,Non Central,Gungoren
270000.00,85,2,16_20,Non Central,Fatih
270000.00,80,2,16_20,Non Central,Bayrampasa
270000.00,80,2,16_20,Non Central,Zeytinburnu
270000.00,68,2,16_20,Central,Basaksehir
269000.00,80,2,16_20,Non Central,Zeytinburnu
268000.00,90,2,16_20,Non Central,Gungoren
265000.00,120,2,16_20,Non Central,Bahcelievler
265000.00,110,2,16_20,Non Central,Avcilar
265000.00,110,2,16_20,Non Central,Catalca
265000.00,110,2,16_20,Non Central,Catalca
265000.00,105,2,16_20,Non Central,Gungoren
265000.00,100,2,16_20,Non Central,Gaziosmanpasa
265000.00,100,2,16_20,Non Central,Gaziosmanpasa
265000.00,95,2,16_20,Non Central,Bahcelievler
265000.00,85,2,16_20,Non Central,Gaziosmanpasa
265000.00,85,2,16_20,Non Central,Zeytinburnu
265000.00,75,2,16_20,Non Central,Cekmekoy
265000.00,75,2,16_20,Non Central,Cekmekoy
263000.00,105,2,16_20,Non Central,Bagcilar
262000.00,75,2,16_20,Non Central,Kucukcekmece
260000.00,120,2,16_20,Non Central,Bagcilar
260000.00,110,2,16_20,Non Central,Avcilar
260000.00,110,2,16_20,Non Central,Bagcilar
260000.00,110,2,16_20,Non Central,Bahcelievler
260000.00,110,2,16_20,Non Central,Sultangazi
260000.00,105,2,16_20,Non Central,Silivri
260000.00,95,2,16_20,Non Central,Avcilar
260000.00,90,2,16_20,Non Central,Bahcelievler
260000.00,90,2,16_20,Non Central,Bayrampasa
260000.00,86,2,16_20,Non Central,Gaziosmanpasa
260000.00,85,2,16_20,Non Central,Esenler
260000.00,85,2,16_20,Non Central,Gaziosmanpasa
260000.00,85,2,16_20,Non Central,Gaziosmanpasa
260000.00,80,2,16_20,Non Central,Zeytinburnu
260000.00,100,2,16_20,Non Central,Uskudar
259000.00,120,2,16_20,Non Central,Sultangazi
259000.00,100,2,16_20,Non Central,Avcilar
259000.00,100,2,16_20,Non Central,Sultangazi
259000.00,90,2,16_20,Non Central,Bahcelievler
258000.00,90,2,16_20,Non Central,Bahcelievler
257000.00,68,2,16_20,Non Central,Basaksehir
255000.00,118,2,16_20,Non Central,Sultangazi
255000.00,110,2,16_20,Non Central,Bahcelievler
255000.00,100,2,16_20,Non Central,Beyoglu
255000.00,95,2,16_20,Non Central,Pendik
255000.00,85,2,16_20,Non Central,Zeytinburnu
255000.00,80,2,16_20,Non Central,Basaksehir
255000.00,80,2,16_20,Non Central,Eyupsultan
255000.00,80,2,16_20,Non Central,Kucukcekmece
255000.00,80,2,16_20,Non Central,Kucukcekmece
255000.00,75,2,16_20,Non Central,Sultangazi
254000.00,115,2,16_20,Non Central,Sultangazi
253000.00,95,2,16_20,Non Central,Avcilar
250000.00,150,2,16_20,Non Central,Esenler
250000.00,115,2,16_20,Non Central,Silivri
250000.00,110,2,16_20,Non Central,Avcilar
250000.00,110,2,16_20,Non Central,Bahcelievler
250000.00,110,2,16_20,Non Central,Beykoz
250000.00,110,2,16_20,Non Central,Esenler
250000.00,110,2,16_20,Non Central,Silivri
250000.00,110,2,16_20,Non Central,Silivri
250000.00,110,2,16_20,Non Central,Sultangazi
250000.00,109,2,16_20,Non Central,Avcilar
250000.00,103,2,16_20,Non Central,Buyukcekmece
250000.00,100,2,16_20,Non Central,Avcilar
250000.00,100,2,16_20,Non Central,Avcilar
250000.00,100,2,16_20,Central,Bahcelievler
250000.00,100,2,16_20,Non Central,Pendik
250000.00,100,2,16_20,Non Central,Zeytinburnu
250000.00,95,2,16_20,Non Central,Bagcilar
250000.00,95,2,16_20,Non Central,Kartal
250000.00,95,2,16_20,Non Central,Zeytinburnu
250000.00,90,2,16_20,Non Central,Bagcilar
250000.00,90,2,16_20,Non Central,Bahcelievler
250000.00,90,2,16_20,Non Central,Gaziosmanpasa
250000.00,90,2,16_20,Non Central,Kartal
250000.00,85,2,16_20,Non Central,Bayrampasa
250000.00,85,2,16_20,Non Central,Fatih
250000.00,80,2,16_20,Non Central,Avcilar
250000.00,75,2,16_20,Non Central,Fatih
249999.00,120,2,16_20,Non Central,Bayrampasa
249500.00,110,2,16_20,Non Central,Bahcelievler
249500.00,110,2,16_20,Non Central,Bahcelievler
249000.00,100,2,16_20,Non Central,Gaziosmanpasa
249000.00,100,2,16_20,Non Central,Sultangazi
249000.00,90,2,16_20,Non Central,Bayrampasa
249000.00,85,2,16_20,Non Central,Gaziosmanpasa
249000.00,82,2,16_20,Non Central,Gaziosmanpasa
249000.00,80,2,16_20,Non Central,Bayrampasa
248000.00,130,2,16_20,Non Central,Sultangazi
248000.00,100,2,16_20,Non Central,Kucukcekmece
248000.00,100,2,16_20,Non Central,Sultangazi
248000.00,85,2,16_20,Non Central,Esenler
247500.00,95,2,16_20,Non Central,Bagcilar
247000.00,100,2,16_20,Non Central,Sultangazi
245000.00,130,2,16_20,Non Central,Bagcilar
245000.00,110,2,16_20,Non Central,Bagcilar
245000.00,110,2,16_20,Non Central,Sultangazi
245000.00,100,2,16_20,Non Central,Bagcilar
245000.00,100,2,16_20,Non Central,Gaziosmanpasa
245000.00,100,2,16_20,Non Central,Kucukcekmece
245000.00,90,2,16_20,Non Central,Eyupsultan
245000.00,90,2,16_20,Central,Gaziosmanpasa
245000.00,90,2,16_20,Non Central,Kagithane
245000.00,85,2,16_20,Non Central,Esenler
245000.00,85,2,16_20,Non Central,Sultangazi
245000.00,80,2,16_20,Non Central,Bayrampasa
244000.00,92,2,16_20,Non Central,Bahcelievler
243000.00,100,2,16_20,Non Central,Sultangazi
242000.00,120,2,16_20,Non Central,Bagcilar
240000.00,110,2,16_20,Non Central,Kartal
240000.00,108,2,16_20,Non Central,Kucukcekmece
240000.00,108,2,16_20,Non Central,Kucukcekmece
240000.00,105,2,16_20,Non Central,Sultangazi
240000.00,105,2,16_20,Non Central,Sultangazi
240000.00,103,2,16_20,Non Central,Sultangazi
240000.00,100,2,16_20,Non Central,Bagcilar
240000.00,100,2,16_20,Non Central,Kartal
240000.00,95,2,16_20,Non Central,Bagcilar
240000.00,95,2,16_20,Non Central,Bahcelievler
240000.00,95,2,16_20,Non Central,Sultangazi
240000.00,90,2,16_20,Non Central,Gaziosmanpasa
240000.00,85,2,16_20,Non Central,Buyukcekmece
240000.00,80,2,16_20,Non Central,Bagcilar
240000.00,80,2,16_20,Non Central,Sultangazi
240000.00,75,2,16_20,Non Central,Pendik
240000.00,70,2,16_20,Non Central,Zeytinburnu
239000.00,95,2,16_20,Non Central,Esenler
239000.00,85,2,16_20,Non Central,Pendik
238000.00,120,2,16_20,Non Central,Kucukcekmece
238000.00,120,2,16_20,Non Central,Sultangazi
238000.00,105,2,16_20,Non Central,Sultangazi
238000.00,100,2,16_20,Non Central,Bahcelievler
238000.00,100,2,16_20,Non Central,Sultangazi
238000.00,95,2,16_20,Central,Bagcilar
238000.00,90,2,16_20,Non Central,Kucukcekmece
238000.00,90,2,16_20,Non Central,Uskudar
237000.00,90,2,16_20,Non Central,Pendik
235000.00,120,2,16_20,Non Central,Esenler
235000.00,120,2,16_20,Non Central,Sultangazi
235000.00,105,2,16_20,Non Central,Bagcilar
235000.00,100,2,16_20,Non Central,Avcilar
235000.00,100,2,16_20,Non Central,Bagcilar
235000.00,100,2,16_20,Non Central,Beyoglu
235000.00,100,2,16_20,Non Central,Kartal
235000.00,95,2,16_20,Non Central,Avcilar
235000.00,95,2,16_20,Non Central,Avcilar
235000.00,95,2,16_20,Non Central,Bagcilar
235000.00,95,2,16_20,Non Central,Esenler
235000.00,95,2,16_20,Non Central,Fatih
235000.00,95,2,16_20,Non Central,Pendik
235000.00,90,2,16_20,Non Central,Esenler
235000.00,85,2,16_20,Non Central,Kartal
235000.00,85,2,16_20,Non Central,Kartal
235000.00,85,2,16_20,Non Central,Sultangazi
235000.00,85,2,16_20,Non Central,Zeytinburnu
235000.00,68,2,16_20,Non Central,Basaksehir
232000.00,105,2,16_20,Non Central,Gaziosmanpasa
230000.00,135,2,16_20,Non Central,Kucukcekmece
230000.00,120,2,16_20,Non Central,Bagcilar
230000.00,105,2,16_20,Non Central,Bagcilar
230000.00,100,2,16_20,Non Central,Avcilar
230000.00,100,2,16_20,Non Central,Avcilar
230000.00,100,2,16_20,Central,Pendik
230000.00,95,2,16_20,Non Central,Bahcelievler
230000.00,95,2,16_20,Non Central,Pendik
230000.00,90,2,16_20,Non Central,Atasehir
230000.00,90,2,16_20,Non Central,Bahcelievler
230000.00,90,2,16_20,Non Central,Zeytinburnu
230000.00,85,2,16_20,Non Central,Avcilar
230000.00,80,2,16_20,Non Central,Gaziosmanpasa
230000.00,68,2,16_20,Non Central,Basaksehir
229000.00,120,2,16_20,Non Central,Kartal
229000.00,115,2,16_20,Non Central,Sultangazi
228000.00,100,2,16_20,Non Central,Esenler
227000.00,105,2,16_20,Non Central,Bahcelievler
225000.00,115,2,16_20,Non Central,Sultangazi
225000.00,108,2,16_20,Non Central,Sultangazi
225000.00,100,2,16_20,Non Central,Bahcelievler
225000.00,95,2,16_20,Non Central,Sultangazi
225000.00,95,2,16_20,Non Central,Sultangazi
225000.00,90,2,16_20,Non Central,Esenler
225000.00,90,2,16_20,Non Central,Esenler
225000.00,90,2,16_20,Non Central,Sultangazi
225000.00,87,2,16_20,Non Central,Pendik
225000.00,85,2,16_20,Non Central,Atasehir
225000.00,72,2,16_20,Non Central,Pendik
224000.00,65,2,16_20,Non Central,Kartal
223000.00,87,2,16_20,Non Central,Sultangazi
220000.00,125,2,16_20,Non Central,Bagcilar
220000.00,125,2,16_20,Non Central,Esenler
220000.00,115,2,16_20,Non Central,Kucukcekmece
220000.00,110,2,16_20,Non Central,Sultangazi
220000.00,100,2,16_20,Non Central,Avcilar
220000.00,100,2,16_20,Non Central,Avcilar
220000.00,100,2,16_20,Non Central,Esenler
220000.00,100,2,16_20,Non Central,Esenler
220000.00,100,2,16_20,Non Central,Kucukcekmece
220000.00,100,2,16_20,Non Central,Sultangazi
220000.00,95,2,16_20,Non Central,Avcilar
220000.00,95,2,16_20,Non Central,Eyupsultan
220000.00,95,2,16_20,Non Central,Sultangazi
220000.00,90,2,16_20,Non Central,Avcilar
220000.00,90,2,16_20,Non Central,Avcilar
220000.00,90,2,16_20,Non Central,Bahcelievler
220000.00,90,2,16_20,Non Central,Esenler
220000.00,80,2,16_20,Non Central,Zeytinburnu
220000.00,75,2,16_20,Non Central,Kucukcekmece
219000.00,110,2,16_20,Non Central,Esenler
219000.00,105,2,16_20,Non Central,Sultangazi
219000.00,95,2,16_20,Non Central,Sultangazi
218000.00,105,2,16_20,Non Central,Sultangazi
218000.00,80,2,16_20,Non Central,Gungoren
217500.00,90,2,16_20,Non Central,Gaziosmanpasa
215000.00,115,2,16_20,Non Central,Silivri
215000.00,110,2,16_20,Non Central,Avcilar
215000.00,110,2,16_20,Non Central,Bahcelievler
215000.00,110,2,16_20,Non Central,Silivri
215000.00,110,2,16_20,Non Central,Sultangazi
215000.00,100,2,16_20,Non Central,Bagcilar
215000.00,100,2,16_20,Non Central,Sultangazi
215000.00,95,2,16_20,Non Central,Esenler
215000.00,90,2,16_20,Non Central,Bagcilar
215000.00,90,2,16_20,Non Central,Bagcilar
215000.00,90,2,16_20,Non Central,Silivri
215000.00,85,2,16_20,Non Central,Esenler
215000.00,84,2,16_20,Non Central,Zeytinburnu
215000.00,80,2,16_20,Non Central,Kagithane
215000.00,80,2,16_20,Non Central,Kucukcekmece
215000.00,80,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
215000.00,70,2,16_20,Non Central,Zeytinburnu
214000.00,95,2,16_20,Non Central,Esenler
213000.00,90,2,16_20,Non Central,Pendik
213000.00,85,2,16_20,Non Central,Bahcelievler
211000.00,85,2,16_20,Non Central,Avcilar
210000.00,110,2,16_20,Non Central,Sultangazi
210000.00,100,2,16_20,Non Central,Esenler
210000.00,100,2,16_20,Non Central,Sultangazi
210000.00,95,2,16_20,Non Central,Avcilar
210000.00,95,2,16_20,Non Central,Gaziosmanpasa
210000.00,95,2,16_20,Non Central,Kartal
210000.00,95,2,16_20,Non Central,Kartal
210000.00,89,2,16_20,Non Central,Esenler
210000.00,85,2,16_20,Non Central,Eyupsultan
210000.00,85,2,16_20,Non Central,Kucukcekmece
210000.00,70,2,16_20,Non Central,Maltepe
209000.00,90,2,16_20,Non Central,Kartal
209000.00,85,2,16_20,Non Central,Bahcelievler
208000.00,110,2,16_20,Non Central,Sultangazi
208000.00,105,2,16_20,Non Central,Sultangazi
207000.00,90,2,16_20,Non Central,Bahcelievler
205000.00,90,2,16_20,Non Central,Bahcelievler
205000.00,90,2,16_20,Non Central,Gaziosmanpasa
205000.00,88,2,16_20,Non Central,Bahcelievler
205000.00,80,2,16_20,Non Central,Sultangazi
205000.00,80,2,16_20,Non Central,Zeytinburnu
200000.00,130,2,16_20,Non Central,Sultangazi
200000.00,125,2,16_20,Non Central,Bagcilar
200000.00,125,2,16_20,Non Central,Bagcilar
200000.00,110,2,16_20,Non Central,Avcilar
200000.00,105,2,16_20,Non Central,Bagcilar
200000.00,100,2,16_20,Non Central,Esenler
200000.00,100,2,16_20,Non Central,Maltepe
200000.00,100,2,16_20,Non Central,Sultangazi
200000.00,95,2,16_20,Non Central,Bayrampasa
200000.00,95,2,16_20,Non Central,Esenler
200000.00,90,2,16_20,Non Central,Avcilar
200000.00,90,2,16_20,Non Central,Bagcilar
200000.00,90,2,16_20,Non Central,Bahcelievler
200000.00,90,2,16_20,Non Central,Esenler
200000.00,85,2,16_20,Central,Bagcilar
200000.00,85,2,16_20,Non Central,Bahcelievler
200000.00,80,2,16_20,Non Central,Bahcelievler
200000.00,80,2,16_20,Non Central,Cekmekoy
200000.00,80,2,16_20,Non Central,Sultangazi
200000.00,80,2,16_20,Non Central,Zeytinburnu
200000.00,75,2,16_20,Non Central,Kartal
198000.00,105,2,16_20,Non Central,Sultangazi
198000.00,90,2,16_20,Non Central,Bahcelievler
198000.00,90,2,16_20,Non Central,Gaziosmanpasa
197000.00,90,2,16_20,Non Central,Sultangazi
197000.00,90,2,16_20,Non Central,Sultangazi
196000.00,90,2,16_20,Non Central,Esenler
195000.00,110,2,16_20,Non Central,Esenler
195000.00,105,2,16_20,Non Central,Avcilar
195000.00,105,2,16_20,Non Central,Esenler
195000.00,100,2,16_20,Non Central,Sultangazi
195000.00,95,2,16_20,Non Central,Avcilar
195000.00,95,2,16_20,Non Central,Esenler
195000.00,95,2,16_20,Non Central,Kucukcekmece
195000.00,95,2,16_20,Non Central,Sultangazi
195000.00,90,2,16_20,Non Central,Bahcelievler
195000.00,90,2,16_20,Non Central,Bahcelievler
